service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway
2022-05-18,SL1,Outbound,41197175,17091,terma,7,Endpoint,Headway,1900-01-01T12:14:00Z,1900-01-01T12:10:11Z,720,366
2022-05-18,SL1,Outbound,41197219,74612,crtst,2,Midpoint,Headway,1900-01-01T12:23:00Z,1900-01-01T12:23:25Z,720,654
2022-05-18,SL1,Outbound,41197239,74611,soust,1,Startpoint,Headway,1900-01-01T12:33:00Z,1900-01-01T12:33:48Z,720,757
2022-05-18,SL1,Outbound,41197239,74624,conrd,4,Midpoint,Headway,1900-01-01T12:39:00Z,1900-01-01T12:39:17Z,720,727
2022-05-18,SL1,Outbound,41197177,74613,wtcst,3,Midpoint,Headway,1900-01-01T12:49:00Z,1900-01-01T12:49:19Z,720,709
2022-05-18,SL1,Outbound,41197177,12006,twtnn,6,Midpoint,Headway,1900-01-01T12:58:00Z,1900-01-01T12:57:40Z,720,720
2022-05-18,SL1,Outbound,41197199,12005,twtns,5,Midpoint,Headway,1900-01-01T13:06:00Z,1900-01-01T13:13:01Z,720,1071
2022-05-18,SL1,Outbound,41197199,17091,terma,7,Endpoint,Headway,1900-01-01T13:14:00Z,1900-01-01T13:16:46Z,720,1086
2022-05-18,SL1,Outbound,41197290,74613,wtcst,3,Midpoint,Headway,1900-01-01T13:49:00Z,1900-01-01T13:50:52Z,720,593
2022-05-18,SL1,Outbound,41197290,12006,twtnn,6,Midpoint,Headway,1900-01-01T13:58:00Z,1900-01-01T13:59:20Z,720,554
2022-05-18,SL1,Outbound,41197308,12005,twtns,5,Midpoint,Headway,1900-01-01T14:06:00Z,1900-01-01T14:08:43Z,720,736
2022-05-18,SL1,Outbound,41197292,74624,conrd,4,Midpoint,Headway,1900-01-01T14:39:00Z,1900-01-01T14:49:58Z,720,939
2022-05-18,SL1,Outbound,41197292,17091,terma,7,Endpoint,Headway,1900-01-01T14:48:00Z,1900-01-01T14:59:01Z,720,844
2022-05-18,SL1,Outbound,41197251,74612,crtst,2,Midpoint,Headway,1900-01-01T16:47:00Z,1900-01-01T16:52:48Z,600,136
2022-05-18,SL1,Outbound,41197267,12006,twtnn,6,Midpoint,Headway,1900-01-01T17:08:00Z,1900-01-01T17:27:35Z,600,555
2022-05-18,SL1,Outbound,41197298,17091,terma,7,Endpoint,Headway,1900-01-01T17:22:00Z,1900-01-01T17:08:41Z,600,168
2022-05-18,SL1,Outbound,41197318,74611,soust,1,Startpoint,Headway,1900-01-01T18:05:00Z,1900-01-01T18:06:58Z,600,674
2022-05-18,SL1,Outbound,41197255,12005,twtns,5,Midpoint,Headway,1900-01-01T18:34:00Z,1900-01-01T18:49:43Z,600,192
2022-05-18,SL1,Outbound,41197302,17091,terma,7,Endpoint,Headway,1900-01-01T19:02:00Z,1900-01-01T19:07:37Z,600,852
2022-05-18,SL1,Outbound,41197351,74613,wtcst,3,Midpoint,Headway,1900-01-01T19:11:00Z,1900-01-01T18:01:39Z,720,87
2022-05-18,SL1,Outbound,41197351,12006,twtnn,6,Midpoint,Headway,1900-01-01T19:20:00Z,1900-01-01T18:11:13Z,720,80
2022-05-18,SL1,Outbound,41197257,12005,twtns,5,Midpoint,Headway,1900-01-01T19:28:00Z,1900-01-01T19:34:09Z,720,1990
2022-05-18,SL1,Outbound,41197322,74612,crtst,2,Midpoint,Headway,1900-01-01T19:45:00Z,1900-01-01T19:49:47Z,720,981
2022-05-18,SL1,Outbound,41197259,74613,wtcst,3,Midpoint,Headway,1900-01-01T20:11:00Z,1900-01-01T20:23:13Z,720,901
2022-05-18,SL1,Outbound,41197261,74611,soust,1,Startpoint,Headway,1900-01-01T20:55:00Z,1900-01-01T20:56:51Z,720,667
2022-05-18,SL1,Outbound,41197261,74624,conrd,4,Midpoint,Headway,1900-01-01T21:01:00Z,1900-01-01T21:02:27Z,720,521
2022-05-18,SL1,Outbound,41197326,12005,twtns,5,Midpoint,Headway,1900-01-01T21:32:00Z,1900-01-01T21:44:59Z,960,1529
2022-05-18,SL1,Outbound,41197357,17091,terma,7,Endpoint,Headway,1900-01-01T21:56:00Z,1900-01-01T22:05:07Z,960,653
2022-05-18,SL1,Outbound,41197283,74624,conrd,4,Midpoint,Headway,1900-01-01T23:34:00Z,1900-01-01T23:30:26Z,900,680
2022-05-18,SL1,Outbound,41197285,74613,wtcst,3,Midpoint,Headway,1900-01-02T00:18:00Z,1900-01-02T00:22:04Z,900,1216
2022-05-18,SL1,Outbound,41197334,12006,twtnn,6,Midpoint,Headway,1900-01-02T00:42:00Z,1900-01-02T00:58:13Z,960,1679
2022-05-18,SL1,Outbound,41197287,74612,crtst,2,Midpoint,Headway,1900-01-02T01:02:00Z,1900-01-02T01:22:09Z,900,2013
2022-05-18,SL1,Outbound,41197287,17091,terma,7,Endpoint,Headway,1900-01-02T01:15:00Z,1900-01-02T01:32:20Z,900,1945
2022-05-18,SL2,Inbound,41197369,30250,drdck,1,Startpoint,Headway,1900-01-01T06:07:00Z,1900-01-01T05:57:37Z,900,603
2022-05-18,SL2,Inbound,41197523,30250,drdck,1,Startpoint,Headway,1900-01-01T06:26:00Z,1900-01-01T06:17:11Z,1140,1174
2022-05-18,SL2,Inbound,41197580,74614,conrd,2,Midpoint,Headway,1900-01-01T07:10:00Z,1900-01-01T07:07:20Z,240,52
2022-05-18,SL2,Inbound,41197570,74614,conrd,2,Midpoint,Headway,1900-01-01T07:30:00Z,1900-01-01T07:30:07Z,300,317
2022-05-18,SL2,Inbound,41197570,74616,crtst,4,Midpoint,Headway,1900-01-01T07:35:00Z,1900-01-01T07:33:32Z,300,324
2022-05-18,SL2,Inbound,41197572,74616,crtst,4,Midpoint,Headway,1900-01-01T08:05:00Z,1900-01-01T08:03:36Z,300,417
2022-05-18,SL2,Inbound,41197574,74614,conrd,2,Midpoint,Headway,1900-01-01T08:30:00Z,1900-01-01T08:30:34Z,300,455
2022-05-18,SL2,Inbound,41197574,74616,crtst,4,Midpoint,Headway,1900-01-01T08:35:00Z,1900-01-01T08:33:48Z,300,479
2022-05-18,SL2,Inbound,41197531,74616,crtst,4,Midpoint,Headway,1900-01-01T08:40:00Z,1900-01-01T08:41:53Z,300,485
2022-05-18,SL2,Inbound,41197535,30250,drdck,1,Startpoint,Headway,1900-01-01T09:34:00Z,1900-01-01T09:26:55Z,1080,935
2022-05-18,SL2,Inbound,41197397,30250,drdck,1,Startpoint,Headway,1900-01-01T10:18:00Z,1900-01-01T10:15:00Z,840,945
2022-05-18,SL2,Inbound,41197539,30250,drdck,1,Startpoint,Headway,1900-01-01T10:33:00Z,1900-01-01T10:32:45Z,900,1065
2022-05-18,SL2,Inbound,41197399,30250,drdck,1,Startpoint,Headway,1900-01-01T10:47:00Z,1900-01-01T10:44:21Z,840,696
2022-05-18,SL2,Inbound,41197541,30250,drdck,1,Startpoint,Headway,1900-01-01T11:02:00Z,1900-01-01T11:00:29Z,900,968
2022-05-18,SL2,Inbound,41197401,30250,drdck,1,Startpoint,Headway,1900-01-01T11:16:00Z,1900-01-01T11:10:42Z,840,613
2022-05-18,SL2,Inbound,41197543,30250,drdck,1,Startpoint,Headway,1900-01-01T11:31:00Z,1900-01-01T11:32:24Z,900,1302
2022-05-18,SL2,Inbound,41197403,30250,drdck,1,Startpoint,Headway,1900-01-01T11:45:00Z,1900-01-01T11:42:12Z,840,588
2022-05-18,SL2,Inbound,41197545,30250,drdck,1,Startpoint,Headway,1900-01-01T12:00:00Z,1900-01-01T12:00:21Z,900,1089
2022-05-18,SL2,Inbound,41197547,74617,soust,5,Endpoint,Headway,1900-01-01T13:07:00Z,1900-01-01T13:02:14Z,900,628
2022-05-18,SL2,Inbound,41197473,74617,soust,5,Endpoint,Headway,1900-01-01T13:34:00Z,1900-01-01T13:35:38Z,780,117
2022-05-18,SL2,Inbound,41197551,74617,soust,5,Endpoint,Headway,1900-01-01T14:31:00Z,1900-01-01T14:22:05Z,900,205
2022-05-18,SL2,Inbound,41197553,74617,soust,5,Endpoint,Headway,1900-01-01T15:13:00Z,1900-01-01T14:59:48Z,900,223
2022-05-18,SL2,Inbound,41197555,74617,soust,5,Endpoint,Headway,1900-01-01T15:55:00Z,1900-01-01T15:47:43Z,900,661
2022-05-18,SL2,Inbound,41197557,74617,soust,5,Endpoint,Headway,1900-01-01T16:37:00Z,1900-01-01T16:31:04Z,840,788
2022-05-18,SL2,Inbound,41197493,30250,drdck,1,Startpoint,Headway,1900-01-01T16:49:00Z,1900-01-01T16:47:55Z,480,401
2022-05-18,SL2,Inbound,41197493,74616,crtst,4,Midpoint,Headway,1900-01-01T17:09:00Z,1900-01-01T17:02:23Z,480,361
2022-05-18,SL2,Inbound,41197559,74616,crtst,4,Midpoint,Headway,1900-01-01T17:18:00Z,1900-01-01T17:14:17Z,540,714
2022-05-18,SL2,Inbound,41197485,74616,crtst,4,Midpoint,Headway,1900-01-01T17:43:00Z,1900-01-01T17:42:10Z,480,594
2022-05-18,SL2,Inbound,41197495,74616,crtst,4,Midpoint,Headway,1900-01-01T17:51:00Z,1900-01-01T17:52:01Z,480,591
2022-05-18,SL2,Inbound,41197561,74616,crtst,4,Midpoint,Headway,1900-01-01T17:59:00Z,1900-01-01T17:56:13Z,480,252
2022-05-18,SL2,Inbound,41197487,74616,crtst,4,Midpoint,Headway,1900-01-01T18:24:00Z,1900-01-01T18:23:31Z,480,193
2022-05-18,SL2,Inbound,41197497,74616,crtst,4,Midpoint,Headway,1900-01-01T18:32:00Z,1900-01-01T18:28:47Z,480,316
2022-05-18,SL2,Inbound,41197563,74616,crtst,4,Midpoint,Headway,1900-01-01T18:40:00Z,1900-01-01T18:36:12Z,480,445
2022-05-18,SL2,Inbound,41197423,74616,crtst,4,Midpoint,Headway,1900-01-01T18:48:00Z,1900-01-01T18:40:26Z,480,254
2022-05-18,SL2,Inbound,41197463,74616,crtst,4,Midpoint,Headway,1900-01-01T18:57:00Z,1900-01-01T18:52:28Z,540,722
2022-05-18,SL2,Inbound,41197489,74616,crtst,4,Midpoint,Headway,1900-01-01T19:05:00Z,1900-01-01T18:59:50Z,480,442
2022-05-18,SL2,Inbound,41197499,74616,crtst,4,Midpoint,Headway,1900-01-01T19:13:00Z,1900-01-01T19:13:11Z,480,801
2022-05-18,SL2,Inbound,41197565,74616,crtst,4,Midpoint,Headway,1900-01-01T19:21:00Z,1900-01-01T19:15:57Z,480,166
2022-05-18,SL2,Inbound,41197491,74616,crtst,4,Midpoint,Headway,1900-01-01T19:46:00Z,1900-01-01T19:43:35Z,480,416
2022-05-18,SL2,Inbound,41197501,74616,crtst,4,Midpoint,Headway,1900-01-01T19:54:00Z,1900-01-01T19:44:37Z,480,62
2022-05-18,SL2,Inbound,41197567,74616,crtst,4,Midpoint,Headway,1900-01-01T20:02:00Z,1900-01-01T19:50:56Z,480,379
2022-05-18,SL2,Inbound,41197435,30250,drdck,1,Startpoint,Headway,1900-01-01T22:13:00Z,1900-01-01T22:04:20Z,960,417
2022-05-18,SL2,Inbound,41197511,30250,drdck,1,Startpoint,Headway,1900-01-01T22:29:00Z,1900-01-01T22:30:14Z,960,1554
2022-05-18,SL2,Inbound,41197437,30250,drdck,1,Startpoint,Headway,1900-01-01T22:45:00Z,1900-01-01T22:39:11Z,960,537
2022-05-18,SL2,Inbound,41197513,30250,drdck,1,Startpoint,Headway,1900-01-01T23:01:00Z,1900-01-01T23:02:36Z,960,1405
2022-05-18,SL2,Inbound,41197439,30250,drdck,1,Startpoint,Headway,1900-01-01T23:17:00Z,1900-01-01T23:13:27Z,960,651
2022-05-18,SL2,Inbound,41197515,30250,drdck,1,Startpoint,Headway,1900-01-01T23:33:00Z,1900-01-01T23:34:27Z,960,1260
2022-05-18,SL2,Inbound,41197441,30250,drdck,1,Startpoint,Headway,1900-01-01T23:49:00Z,1900-01-01T23:44:32Z,960,605
2022-05-18,SL2,Inbound,41197517,30250,drdck,1,Startpoint,Headway,1900-01-02T00:05:00Z,1900-01-02T00:05:29Z,960,1257
2022-05-18,SL2,Inbound,41197443,30250,drdck,1,Startpoint,Headway,1900-01-02T00:21:00Z,1900-01-02T00:26:27Z,960,1258
2022-05-18,SL2,Outbound,41197368,74611,soust,1,Startpoint,Headway,1900-01-01T05:51:00Z,1900-01-01T05:51:28Z,1020,752
2022-05-18,SL2,Outbound,41197522,74611,soust,1,Startpoint,Headway,1900-01-01T06:08:00Z,1900-01-01T06:07:49Z,1020,981
2022-05-18,SL2,Outbound,41197524,74611,soust,1,Startpoint,Headway,1900-01-01T06:41:00Z,1900-01-01T06:40:52Z,600,357
2022-05-18,SL2,Outbound,41197524,30250,drdck,5,Endpoint,Headway,1900-01-01T06:51:00Z,1900-01-01T06:49:17Z,600,428
2022-05-18,SL2,Outbound,41197448,74612,crtst,2,Midpoint,Headway,1900-01-01T07:07:00Z,1900-01-01T07:05:58Z,300,49
2022-05-18,SL2,Outbound,41197569,74612,crtst,2,Midpoint,Headway,1900-01-01T07:12:00Z,1900-01-01T07:13:24Z,300,446
2022-05-18,SL2,Outbound,41197526,74612,crtst,2,Midpoint,Headway,1900-01-01T07:17:00Z,1900-01-01T07:19:24Z,300,360
2022-05-18,SL2,Outbound,41197581,74612,crtst,2,Midpoint,Headway,1900-01-01T07:21:00Z,1900-01-01T07:21:20Z,240,116
2022-05-18,SL2,Outbound,41197450,74612,crtst,2,Midpoint,Headway,1900-01-01T07:36:00Z,1900-01-01T07:39:35Z,300,264
2022-05-18,SL2,Outbound,41197571,74612,crtst,2,Midpoint,Headway,1900-01-01T07:41:00Z,1900-01-01T07:43:04Z,300,209
2022-05-18,SL2,Outbound,41197528,74612,crtst,2,Midpoint,Headway,1900-01-01T07:46:00Z,1900-01-01T07:46:33Z,300,209
2022-05-18,SL2,Outbound,41197571,30250,drdck,5,Endpoint,Headway,1900-01-01T07:50:00Z,1900-01-01T07:48:43Z,300,162
2022-05-18,SL2,Outbound,41197452,74612,crtst,2,Midpoint,Headway,1900-01-01T08:06:00Z,1900-01-01T08:05:03Z,300,16
2022-05-18,SL2,Outbound,41197573,74612,crtst,2,Midpoint,Headway,1900-01-01T08:11:00Z,1900-01-01T08:12:16Z,300,433
2022-05-18,SL2,Outbound,41197530,74612,crtst,2,Midpoint,Headway,1900-01-01T08:16:00Z,1900-01-01T08:21:41Z,300,565
2022-05-18,SL2,Outbound,41197573,30250,drdck,5,Endpoint,Headway,1900-01-01T08:20:00Z,1900-01-01T08:18:13Z,300,399
2022-05-18,SL2,Outbound,41197454,30250,drdck,5,Endpoint,Headway,1900-01-01T08:46:00Z,1900-01-01T08:42:35Z,300,119
2022-05-18,SL2,Outbound,41197392,74612,crtst,2,Midpoint,Headway,1900-01-01T09:02:00Z,1900-01-01T09:02:44Z,300,322
2022-05-18,SL2,Outbound,41197534,74611,soust,1,Startpoint,Headway,1900-01-01T09:18:00Z,1900-01-01T09:17:23Z,1080,1038
2022-05-18,SL2,Outbound,41197394,74611,soust,1,Startpoint,Headway,1900-01-01T09:33:00Z,1900-01-01T09:34:25Z,900,1022
2022-05-18,SL2,Outbound,41197536,74611,soust,1,Startpoint,Headway,1900-01-01T09:49:00Z,1900-01-01T09:50:07Z,960,942
2022-05-18,SL2,Outbound,41197546,74611,soust,1,Startpoint,Headway,1900-01-01T12:27:00Z,1900-01-01T12:26:43Z,840,497
2022-05-18,SL2,Outbound,41197548,74611,soust,1,Startpoint,Headway,1900-01-01T13:09:00Z,1900-01-01T13:09:28Z,900,922
2022-05-18,SL2,Outbound,41197550,74611,soust,1,Startpoint,Headway,1900-01-01T13:51:00Z,1900-01-01T13:49:58Z,900,791
2022-05-18,SL2,Outbound,41197554,74611,soust,1,Startpoint,Headway,1900-01-01T15:15:00Z,1900-01-01T15:14:06Z,900,715
2022-05-18,SL2,Outbound,41197556,74611,soust,1,Startpoint,Headway,1900-01-01T15:57:00Z,1900-01-01T15:58:31Z,900,774
2022-05-18,SL2,Outbound,41197558,74611,soust,1,Startpoint,Headway,1900-01-01T16:40:00Z,1900-01-01T16:39:22Z,840,864
2022-05-18,SL2,Outbound,41197418,74611,soust,1,Startpoint,Headway,1900-01-01T16:51:00Z,1900-01-01T16:52:31Z,660,789
2022-05-18,SL2,Outbound,41197458,74612,crtst,2,Midpoint,Headway,1900-01-01T17:02:00Z,1900-01-01T17:11:31Z,540,386
2022-05-18,SL2,Outbound,41197494,74612,crtst,2,Midpoint,Headway,1900-01-01T17:18:00Z,1900-01-01T17:16:39Z,480,308
2022-05-18,SL2,Outbound,41197560,74612,crtst,2,Midpoint,Headway,1900-01-01T17:27:00Z,1900-01-01T17:26:41Z,540,602
2022-05-18,SL2,Outbound,41197420,30250,drdck,5,Endpoint,Headway,1900-01-01T17:43:00Z,1900-01-01T17:44:20Z,480,661
2022-05-18,SL2,Outbound,41197562,74612,crtst,2,Midpoint,Headway,1900-01-01T18:08:00Z,1900-01-01T18:10:33Z,480,562
2022-05-18,SL2,Outbound,41197422,74612,crtst,2,Midpoint,Headway,1900-01-01T18:16:00Z,1900-01-01T18:15:31Z,480,298
2022-05-18,SL2,Outbound,41197422,30250,drdck,5,Endpoint,Headway,1900-01-01T18:24:00Z,1900-01-01T18:22:21Z,480,331
2022-05-18,SL2,Outbound,41197488,74612,crtst,2,Midpoint,Headway,1900-01-01T18:33:00Z,1900-01-01T18:35:17Z,480,359
2022-05-18,SL2,Outbound,41197498,74612,crtst,2,Midpoint,Headway,1900-01-01T18:41:00Z,1900-01-01T18:40:37Z,480,320
2022-05-18,SL2,Outbound,41197564,74612,crtst,2,Midpoint,Headway,1900-01-01T18:49:00Z,1900-01-01T18:50:12Z,480,575
2022-05-18,SL2,Outbound,41197424,74612,crtst,2,Midpoint,Headway,1900-01-01T18:57:00Z,1900-01-01T18:55:15Z,480,303
2022-05-18,SL2,Outbound,41197490,74612,crtst,2,Midpoint,Headway,1900-01-01T19:14:00Z,1900-01-01T19:12:43Z,480,369
2022-05-18,SL2,Outbound,41197500,74612,crtst,2,Midpoint,Headway,1900-01-01T19:22:00Z,1900-01-01T19:26:31Z,480,828
2022-05-18,SL2,Outbound,41197566,74612,crtst,2,Midpoint,Headway,1900-01-01T19:30:00Z,1900-01-01T19:31:11Z,480,280
2022-05-18,SL2,Outbound,41197436,74611,soust,1,Startpoint,Headway,1900-01-01T22:30:00Z,1900-01-01T22:30:35Z,960,645
2022-05-18,SL2,Outbound,41197512,74611,soust,1,Startpoint,Headway,1900-01-01T22:46:00Z,1900-01-01T22:46:29Z,960,954
2022-05-18,SL2,Outbound,41197438,74611,soust,1,Startpoint,Headway,1900-01-01T23:02:00Z,1900-01-01T23:05:05Z,960,1116
2022-05-18,SL2,Outbound,41197514,74611,soust,1,Startpoint,Headway,1900-01-01T23:18:00Z,1900-01-01T23:19:36Z,960,871
2022-05-18,SL2,Outbound,41197440,74611,soust,1,Startpoint,Headway,1900-01-01T23:34:00Z,1900-01-01T23:35:06Z,960,930
2022-05-18,SL2,Outbound,41197516,74611,soust,1,Startpoint,Headway,1900-01-01T23:50:00Z,1900-01-01T23:50:26Z,960,920
2022-05-18,SL2,Outbound,41197442,74611,soust,1,Startpoint,Headway,1900-01-02T00:06:00Z,1900-01-02T00:19:02Z,960,1716
2022-05-18,SL2,Outbound,41197518,74611,soust,1,Startpoint,Headway,1900-01-02T00:23:00Z,1900-01-02T00:23:23Z,1020,261
2022-05-18,SL2,Outbound,41197444,74611,soust,1,Startpoint,Headway,1900-01-02T00:40:00Z,1900-01-02T00:45:13Z,1020,1310
2022-05-18,SL4,Inbound,41198174,5,Wasma,2,Midpoint,Headway,1900-01-01T05:38:00Z,1900-01-01T05:36:22Z,960,918
2022-05-18,SL4,Inbound,41198176,5,Wasma,2,Midpoint,Headway,1900-01-01T06:26:00Z,1900-01-01T06:23:23Z,960,547
2022-05-18,SL4,Inbound,41198178,5,Wasma,2,Midpoint,Headway,1900-01-01T07:14:00Z,1900-01-01T07:12:42Z,960,890
2022-05-18,SL4,Inbound,41198178,6538,esxat,5,Endpoint,Headway,1900-01-01T07:29:00Z,1900-01-01T07:22:47Z,960,688
2022-05-18,SL4,Inbound,41198234,6538,esxat,5,Endpoint,Headway,1900-01-01T07:41:00Z,1900-01-01T07:38:07Z,720,920
2022-05-18,SL4,Inbound,41198180,6538,esxat,5,Endpoint,Headway,1900-01-01T08:17:00Z,1900-01-01T08:15:41Z,720,616
2022-05-18,SL4,Inbound,41198236,6538,esxat,5,Endpoint,Headway,1900-01-01T08:29:00Z,1900-01-01T08:31:06Z,720,925
2022-05-18,SL4,Inbound,41198182,6538,esxat,5,Endpoint,Headway,1900-01-01T09:05:00Z,1900-01-01T09:03:32Z,720,790
2022-05-18,SL4,Inbound,41198238,6538,esxat,5,Endpoint,Headway,1900-01-01T09:17:00Z,1900-01-01T09:21:17Z,720,1065
2022-05-18,SL4,Inbound,41198266,6538,esxat,5,Endpoint,Headway,1900-01-01T09:29:00Z,1900-01-01T09:26:56Z,720,339
2022-05-18,SL4,Inbound,41198141,6538,esxat,5,Endpoint,Headway,1900-01-01T09:41:00Z,1900-01-01T09:38:26Z,720,690
2022-05-18,SL4,Inbound,41198184,6538,esxat,5,Endpoint,Headway,1900-01-01T09:53:00Z,1900-01-01T09:50:51Z,720,745
2022-05-18,SL4,Inbound,41198240,6538,esxat,5,Endpoint,Headway,1900-01-01T10:05:00Z,1900-01-01T10:05:40Z,720,889
2022-05-18,SL4,Inbound,41198268,6538,esxat,5,Endpoint,Headway,1900-01-01T10:17:00Z,1900-01-01T10:16:23Z,720,643
2022-05-18,SL4,Inbound,41198143,6538,esxat,5,Endpoint,Headway,1900-01-01T10:29:00Z,1900-01-01T10:29:51Z,720,808
2022-05-18,SL4,Inbound,41198186,6538,esxat,5,Endpoint,Headway,1900-01-01T10:43:00Z,1900-01-01T10:38:00Z,840,489
2022-05-18,SL4,Inbound,41198242,6538,esxat,5,Endpoint,Headway,1900-01-01T10:55:00Z,1900-01-01T10:56:20Z,720,1100
2022-05-18,SL4,Inbound,41198270,6538,esxat,5,Endpoint,Headway,1900-01-01T11:08:00Z,1900-01-01T11:03:04Z,780,404
2022-05-18,SL4,Inbound,41198145,6538,esxat,5,Endpoint,Headway,1900-01-01T11:22:00Z,1900-01-01T11:21:29Z,840,1105
2022-05-18,SL4,Inbound,41198188,6538,esxat,5,Endpoint,Headway,1900-01-01T11:36:00Z,1900-01-01T11:29:52Z,840,503
2022-05-18,SL4,Inbound,41198244,6538,esxat,5,Endpoint,Headway,1900-01-01T11:50:00Z,1900-01-01T11:46:18Z,840,986
2022-05-18,SL4,Inbound,41198272,6538,esxat,5,Endpoint,Headway,1900-01-01T12:04:00Z,1900-01-01T12:09:46Z,840,1408
2022-05-18,SL4,Inbound,41198147,6538,esxat,5,Endpoint,Headway,1900-01-01T12:18:00Z,1900-01-01T12:16:24Z,840,398
2022-05-18,SL4,Inbound,41198190,6538,esxat,5,Endpoint,Headway,1900-01-01T12:32:00Z,1900-01-01T12:28:12Z,840,708
2022-05-18,SL4,Inbound,41198246,6538,esxat,5,Endpoint,Headway,1900-01-01T12:46:00Z,1900-01-01T12:51:47Z,840,1415
2022-05-18,SL4,Inbound,41198274,6538,esxat,5,Endpoint,Headway,1900-01-01T13:00:00Z,1900-01-01T13:05:54Z,840,847
2022-05-18,SL4,Inbound,41198248,6538,esxat,5,Endpoint,Headway,1900-01-01T13:40:00Z,1900-01-01T13:37:03Z,720,925
2022-05-18,SL4,Inbound,41198276,6538,esxat,5,Endpoint,Headway,1900-01-01T13:55:00Z,1900-01-01T13:54:55Z,900,1072
2022-05-18,SL4,Inbound,41198250,6538,esxat,5,Endpoint,Headway,1900-01-01T14:31:00Z,1900-01-01T14:33:26Z,720,921
2022-05-18,SL4,Inbound,41198278,6538,esxat,5,Endpoint,Headway,1900-01-01T14:44:00Z,1900-01-01T14:42:17Z,780,531
2022-05-18,SL4,Inbound,41198214,64,nubn,1,Startpoint,Headway,1900-01-01T14:55:00Z,1900-01-01T14:58:36Z,540,723
2022-05-18,SL4,Inbound,41198252,64,nubn,1,Startpoint,Headway,1900-01-01T15:04:00Z,1900-01-01T15:07:02Z,540,506
2022-05-18,SL4,Inbound,41198280,64,nubn,1,Startpoint,Headway,1900-01-01T15:13:00Z,1900-01-01T15:12:27Z,540,325
2022-05-18,SL4,Inbound,41198297,64,nubn,1,Startpoint,Headway,1900-01-01T15:22:00Z,1900-01-01T15:26:52Z,540,865
2022-05-18,SL4,Inbound,41198155,64,nubn,1,Startpoint,Headway,1900-01-01T15:31:00Z,1900-01-01T15:46:42Z,540,777
2022-05-18,SL4,Inbound,41198198,64,nubn,1,Startpoint,Headway,1900-01-01T15:40:00Z,1900-01-01T15:33:45Z,540,413
2022-05-18,SL4,Inbound,41198216,64,nubn,1,Startpoint,Headway,1900-01-01T15:49:00Z,1900-01-01T15:50:40Z,540,238
2022-05-18,SL4,Inbound,41198254,64,nubn,1,Startpoint,Headway,1900-01-01T15:58:00Z,1900-01-01T16:12:47Z,540,119
2022-05-18,SL4,Inbound,41198282,64,nubn,1,Startpoint,Headway,1900-01-01T16:07:00Z,1900-01-01T16:10:48Z,540,1208
2022-05-18,SL4,Inbound,41198299,64,nubn,1,Startpoint,Headway,1900-01-01T16:16:00Z,1900-01-01T16:16:48Z,540,241
2022-05-18,SL4,Inbound,41198157,64,nubn,1,Startpoint,Headway,1900-01-01T16:25:00Z,1900-01-01T16:46:01Z,540,125
2022-05-18,SL4,Inbound,41198200,64,nubn,1,Startpoint,Headway,1900-01-01T16:34:00Z,1900-01-01T16:37:38Z,540,1250
2022-05-18,SL4,Inbound,41198218,64,nubn,1,Startpoint,Headway,1900-01-01T16:43:00Z,1900-01-01T16:43:56Z,540,378
2022-05-18,SL4,Inbound,41198256,64,nubn,1,Startpoint,Headway,1900-01-01T16:52:00Z,1900-01-01T16:58:20Z,540,739
2022-05-18,SL4,Inbound,41198284,64,nubn,1,Startpoint,Headway,1900-01-01T17:01:00Z,1900-01-01T17:00:55Z,540,155
2022-05-18,SL4,Inbound,41198301,64,nubn,1,Startpoint,Headway,1900-01-01T17:10:00Z,1900-01-01T17:12:50Z,540,715
2022-05-18,SL4,Inbound,41198220,64,nubn,1,Startpoint,Headway,1900-01-01T17:37:00Z,1900-01-01T17:44:55Z,540,1005
2022-05-18,SL4,Inbound,41198220,5095,Webrk,3,Midpoint,Headway,1900-01-01T17:47:00Z,1900-01-01T17:54:24Z,540,941
2022-05-18,SL4,Inbound,41198286,5,Wasma,2,Midpoint,Headway,1900-01-01T17:57:00Z,1900-01-01T18:03:15Z,900,886
2022-05-18,SL4,Inbound,41198161,64,nubn,1,Startpoint,Headway,1900-01-01T18:10:00Z,1900-01-01T18:17:42Z,540,1012
2022-05-18,SL4,Inbound,41198204,64,nubn,1,Startpoint,Headway,1900-01-01T18:19:00Z,1900-01-01T18:26:06Z,540,504
2022-05-18,SL4,Inbound,41198222,64,nubn,1,Startpoint,Headway,1900-01-01T18:28:00Z,1900-01-01T18:27:18Z,540,72
2022-05-18,SL4,Inbound,41198288,64,nubn,1,Startpoint,Headway,1900-01-01T18:37:00Z,1900-01-01T18:44:34Z,540,1036
2022-05-18,SL4,Inbound,41198305,64,nubn,1,Startpoint,Headway,1900-01-01T18:46:00Z,1900-01-01T18:47:57Z,540,203
2022-05-18,SL4,Inbound,41198163,64,nubn,1,Startpoint,Headway,1900-01-01T18:55:00Z,1900-01-01T18:58:28Z,540,631
2022-05-18,SL4,Inbound,41198206,64,nubn,1,Startpoint,Headway,1900-01-01T19:04:00Z,1900-01-01T19:09:27Z,540,659
2022-05-18,SL4,Inbound,41198224,64,nubn,1,Startpoint,Headway,1900-01-01T19:13:00Z,1900-01-01T19:12:34Z,540,187
