stop_id,stop_lat,stop_lon,stop_name
5343,42.425151,-71.06524999999999,Ferry St @ Centre St
5344,42.424507,-71.064776,Ferry St @ Eastern Ave
5345,42.422736,-71.061542,Ferry St opp Clayton St
5347,42.421724,-71.05885099999999,Ferry St @ Cross St
5348,42.420835,-71.057054,Ferry St @ Winthrop St
5349,42.420114,-71.054897,Ferry St @ Belmont St
5350,42.419132999999995,-71.05303599999999,Ferry St @ Bennett St
5351,42.418173,-71.050995,Ferry St @ Central Ave
5352,42.417127,-71.049458,Ferry St @ Glendale St
5353,42.416208999999995,-71.04904599999999,Ferry St @ Walnut St - Glendale Towers
5354,42.415073,-71.048403,Ferry St @ Broadway
5355,42.416284999999995,-71.048935,381 Ferry St opp Walnut St - Glendale Towers
5356,42.417224999999995,-71.04938299999999,Ferry St @ Shute St
5357,42.418169,-71.050716,Ferry St @ Rock Valley Ave
5358,42.419093,-71.052711,Ferry St @ Coolidge St
5359,42.420035,-71.054503,Ferry St @ Rich St
536,42.282077,-71.065378,Dorchester Ave @ Hurlcroft Ave
5360,42.420885,-71.056916,Ferry St @ Harvard St
5361,42.421684,-71.058585,Ferry St @ Cross St
53618,42.18044,-71.20464199999999,Washington St @ Dean St
5362,42.42259,-71.06081499999999,Ferry St @ Magnolia St
5363,42.423331,-71.063036,Ferry St @ Holyoke St
5364,42.424178999999995,-71.064342,Ferry St @ Eastern Ave
5365,42.423385,-71.06721399999999,Eastern Ave @ Main St
5366,42.425097,-71.06768,Main St @ Centre St
5369,42.42865,-71.071159,Florence St @ Washington St
537,42.280386,-71.0659,Dorchester Ave @ Gallivan Blvd
5373,42.424186,-71.067756,310 Main St
5374,42.42307,-71.067331,Main St @ Madison St
5375,42.424233,-71.065004,Eastern Ave @ Ferry St
5376,42.424982,-71.06351699999999,Eastern Ave @ Phillips Ct
5377,42.426929,-71.059522,Eastern Ave @ Franklin St
5378,42.427843,-71.05753399999999,435 Eastern Ave
5379,42.427481,-71.054588,210 Lyme St
5380,42.42762,-71.052298,Willow St @ Daniels St
5381,42.427575999999995,-71.050902,23 Bowdoin St
5382,42.426462,-71.049474,Bowdoin St @ Harvard St
5383,42.424517,-71.046735,Bowdoin St @ Newland St
5384,42.424042,-71.048116,Newland St @ Alden St
5385,42.423005,-71.050842,Newland St @ Bryant St
5386,42.424166,-71.052523,Bryant St @ Harvard St
5387,42.425751,-71.054666,Bryant St @ Willow St
5388,42.423753,-71.056259,Cross St @ Henry St
5389,42.421808,-71.058688,Cross St @ Ferry St
5391,42.42079,-71.060183,Cross St @ Walnut St
5392,42.420159,-71.061447,Cross St @ Pelham St
5393,42.419114,-71.063869,Cross St @ High St
5394,42.418707999999995,-71.065427,Cross St @ Main St
5395,42.416834,-71.065392,Main St @ Converse Ave
5396,42.41472,-71.06424,Main St @ Peirce Ave
5397,42.413477,-71.063608,Main St @ Floyd St
5398,42.412037,-71.063166,Main St @ Everett St
5399,42.410919,-71.062744,Main St @ Prescott St
540,42.280344,-71.082171,Morton St @ Selden St
5400,42.409222,-71.062389,Main St @ Baldwin Ave
5401,42.407618,-71.062197,202 Main St
5402,42.40632,-71.062054,Main St @ Parlin St
5403,42.405248,-71.061599,Main St @ Tileston St
5404,42.403728,-71.061171,Main St @ West St
5405,42.404143999999995,-71.061262,Main St @ Elmwood St
5406,42.405094,-71.061422,Main St @ Oakes St
5407,42.407684,-71.062074,Main St @ Forest Ave
5408,42.409048,-71.06223899999999,Main St @ Baldwin Ave
5409,42.410248,-71.06241899999999,Main St @ Clark St
541,42.281887,-71.087192,Morton St @ Norfolk St
5410,42.41138,-71.062793,Main St @ Dyer Ave
5411,42.413498,-71.063482,Main St @ Bradford St
5412,42.415112,-71.064329,Main St @ Belmont St
5413,42.416908,-71.065277,Main St @ Clarendon St
5414,42.418631,-71.06533499999999,Cross St @ Main St
5415,42.419322,-71.063053,Cross St @ Stevens St
5416,42.420125,-71.06127,Cross St @ Pratt St
5417,42.420746,-71.060043,Cross St @ Walnut St
5418,42.421794,-71.058536,Cross St @ Ferry St
5419,42.423738,-71.056107,Cross St @ Henry St
542,42.283461,-71.089011,Morton St @ Theodore St
5420,42.424917,-71.053688,Opp 314 Bryant St @ Suffolk Manor
5421,42.424062,-71.052561,Bryant St @ Harvard St
5422,42.422975,-71.050701,Newland St @ Bryant St
5423,42.424025,-71.04796499999999,218 Newland St
5424,42.424947,-71.047191,172 Bowdoin St
5425,42.426572,-71.049413,Bowdoin St opp Harvard St
5426,42.428147,-71.05151699999999,Bowdoin St @ Willow St
5427,42.42734,-71.052852,Willow St @ Lyme St
5428,42.42755,-71.054703,Lyme St @ Cross St
5429,42.427994,-71.057433,420 Eastern Ave
543,42.284935999999995,-71.092533,Morton St opp Greendale Rd
5430,42.42684,-71.059934,Eastern Ave @ Franklin St
5431,42.425027,-71.06365,Eastern Ave @ Phillips Ct
5432,42.44048,-71.04913599999999,Lebanon St @ Wilbur St
5433,42.439494,-71.04829099999999,Lebanon St @ Sylvan St
5434,42.437588,-71.04717099999999,Lebanon St @ Cherry St
5435,42.435046,-71.045519,Lebanon St @ Orchard St
5436,42.433625,-71.046151,Lebanon St @ Salem St
5440,42.431517,-71.05199499999999,468 Salem St opp Dell St
5441,42.431174,-71.054536,Salem St @ Granville Ave
5442,42.430976,-71.05792699999999,Salem St @ Pierce St
5443,42.429597,-71.060977,Salem St @ Wolcott St
5444,42.42839,-71.06336399999999,Salem St @ Tremont St
5445,42.427375999999995,-71.065805,Salem St @ Park St
5447,42.421555,-71.067171,Main St @ Brown Terr
5448,42.420639,-71.066603,158 Main St
5449,42.419937999999995,-71.066126,Main St @ Wigglesworth St
545,42.293172,-71.09631999999999,Morton St @ Canterbury St
5450,42.381369,-71.02772399999999,Eagle St @ Lexington St
5451,42.418786,-71.065523,Main St @ Cross St
5452,42.420523,-71.066374,Main St @ Wilson Ave
5453,42.421761,-71.067106,Main St @ Newhall St
5454,42.423136,-71.067208,Main St @ Eastern Ave
5457,42.427665,-71.064714,Salem St opp Sprague St
5459,42.429249,-71.06140599999999,Salem St @ Richardson St
546,42.298585,-71.101828,Morton St @ Shattuck Hospital
5460,42.430118,-71.05966699999999,Salem St @ Salem Pl
5461,42.430727999999995,-71.05828799999999,Salem St @ Harding Ave
54618,42.181626,-71.203256,Washington St @ Lenox St
5462,42.431055,-71.054889,Salem St @ Cross St
5463,42.431331,-71.05245,Salem St @ Dell St
5464,42.431877,-71.04979,Salem St @ Branch St
54651,42.433058,-71.047263,627 Salem St
5466,42.433668,-71.04600599999999,Lebanon St @ Salem St
5467,42.435024,-71.0454,Lebanon St @ Granite St
5468,42.437393,-71.046972,Lebanon St @ Valley St
5469,42.440009,-71.04859499999999,Lebanon St @ Marshall Ave
547,42.301649999999995,-71.109381,Arborway opp Courthouse
5472,42.442108,-71.048962,Lebanon St Loop
5473,42.431624,-71.026422,Eastern Ave @ Lynn St
5474,42.431275,-71.028973,Eastern Ave @ Clapp St
5475,42.431135999999995,-71.030993,1388 Eastern Ave opp Bellvale St
5476,42.43103,-71.032624,1332 Eastern Ave opp Prentiss St
5478,42.43013,-71.040331,Broadway @ Eastern Ave
5480,42.42781,-71.041174,Broadway @ Sheafe St
5481,42.424878,-71.042284,Broadway @ Broadway Plaza
5482,42.423469,-71.042806,990 Broadway opp Grover St
5483,42.421783999999995,-71.043436,Broadway @ Shute St
5484,42.420212,-71.044062,Broadway @ Cameron St
5485,42.418584,-71.045367,Broadway @ Kenwood Rd
5486,42.417359,-71.04642299999999,Broadway @ Edith Ave
5487,42.41626,-71.047339,Broadway @ Marie Ave
5488,42.415234,-71.048187,Broadway @ Ferry St
5490,42.413306,-71.049838,Broadway @ Raymond St
5495,42.407971,-71.054733,Broadway @ Church St
5496,42.406582,-71.05600199999999,Broadway @ Norwood St
5497,42.399834,-71.062332,Broadway @ Bowdoin St
5498,42.398286,-71.063754,Broadway opp Beacham St
5499,42.39696,-71.06500299999999,Broadway opp Thorndike St
55,42.336361,-71.077214,Washington St @ Massachusetts Ave
550,42.305093,-71.076623,Geneva Ave @ Four Corners/Geneva Station
5500,42.394405,-71.067368,Broadway @ Horizon Way
5501,42.392768,-71.06872299999999,Opp 173 Alford St
55011,42.391020999999995,-71.070228,Alford St @ MWRA Pump Station
55012,42.386900999999995,-71.07288199999999,Alford St @ MBTA Charlestown Garage
5502,42.38579,-71.07345,Alford St @ West St
5504,42.386019999999995,-71.072459,Alford St @ Main St
5505,42.392328,-71.068781,173 Alford St
5506,42.394293,-71.067205,Broadway @ Dexter St
5507,42.396817,-71.064982,Broadway @ Thorndike St
5508,42.398888,-71.06300999999999,Broadway @ Langdon St
5509,42.400396,-71.061599,Broadway St @ Bartlett St
551,42.304832,-71.074046,Geneva Ave opp Olney St
5510,42.407768,-71.054757,Broadway @ Mansfield St
5511,42.408826,-71.053787,Broadway @ Summer St
5513,42.410533,-71.052194,Broadway @ High St
5514,42.411919,-71.050917,Broadway @ Lexington St
5515,42.416816999999995,-71.046701,Broadway @ Gledhill St
5517,42.413414,-71.04952899999999,Broadway @ Reed Ave
5518,42.414886,-71.048315,Broadway @ Ferry St
5519,42.416053999999995,-71.047355,Broadway @ Coburn Terr
552,42.303422,-71.071564,Geneva Ave @ Bowdoin St
5520,42.418192999999995,-71.045566,Broadway @ Summit Ave
5521,42.419691,-71.04425499999999,Broadway @ Lynn St
5522,42.42182,-71.04329899999999,Broadway @ Shute St
5523,42.423102,-71.042819,Broadway @ Estes St
5524,42.424677,-71.04223,53 Broadway
5525,42.427609,-71.041124,Broadway opp Sheafe St
5527,42.430214,-71.040002,Eastern Ave @ Broadway
5529,42.430941,-71.032539,Eastern Ave @ Prentiss St
553,42.302292,-71.069671,Geneva Ave @ Holiday St
5530,42.431047,-71.030897,Eastern Ave @ Bellvale St
5531,42.4312,-71.028744,Eastern Ave @ Cleveland St
5532,42.431512,-71.02654799999999,Eastern Ave @ Lynn St
5537,42.410582999999995,-71.014567,Park Ave @ Busway Entrance
5538,42.411196,-71.016755,Park Ave @ Allston St
5539,42.411667,-71.01844299999999,Park Ave @ Cambridge St
554,42.301075,-71.06761,Geneva Ave @ Westville St
5540,42.412138,-71.02015399999999,Park Ave @ Essex St
5541,42.412662,-71.022072,Park Ave @ Genesee St
5542,42.413015,-71.02337299999999,Park Ave @ Irving St
5543,42.41394,-71.026695,Park Ave @ Lambert St
5544,42.414531,-71.028857,633 Park Ave
5546,42.415021,-71.030613,Park Ave @ McLeavey St
5547,42.415684,-71.033138,Elm St opp Haskell Ave
5549,42.415431,-71.034234,Elm St @ Woodlawn Ave
555,42.300335,-71.066358,Geneva Ave @ Dakota St
5550,42.414001,-71.037038,Elm St @ Adams Ave
5552,42.413554,-71.039644,Elm St @ Jefferson Ave
5553,42.413336,-71.042149,Elm St opp Woodlawn St
5554,42.412499,-71.04560699999999,Elm St @ Ferry St
5555,42.409958,-71.045743,Ferry St @ Chestnut St
5556,42.408491999999995,-71.046213,Ferry St @ Arlington St
5557,42.405838,-71.047435,Ferry St @ Orange St
5558,42.404184,-71.048217,Ferry St @ Chelsea St
5559,42.405543,-71.056979,Broadway opp Second St
556,42.299473,-71.064885,Geneva Ave @ Tonawanda St
5560,42.403867,-71.058531,Broadway @ Gladstone St
55600,42.299024,-71.063789,Fields Corner Sta @ Geneva Ave
5561,42.402829,-71.067636,Santilli Circle
55618,42.184613,-71.20320199999999,930 Washington St opp Walnut Ave
5562,42.414808,-71.009402,Broadway @ Cushman Ave
5563,42.40268,-71.06754,Santilli Circle
55631,42.399817,-71.070616,Gateway Center opp Texas Roadhouse
55632,42.398945,-71.070054,Gateway Center @ Target
5565,42.403864,-71.05838299999999,Broadway @ Gladstone St
5566,42.406029,-71.047212,Ferry St @ Union St
5567,42.408292,-71.046166,Ferry St @ Nichols St
5568,42.409814999999995,-71.045644,Ferry St @ Cherry St
5569,42.41173,-71.04558999999999,Ferry St @ Clarence St
557,42.299875,-71.06537399999999,452 Geneva Ave opp Bloomfield St
5570,42.412738999999995,-71.04482999999999,Elm St @ Glendale Pk
5571,42.413295999999995,-71.042416,Elm St @ Woodlawn St
5572,42.413425,-71.03985999999999,Elm St @ Jefferson Ave
5574,42.414013999999995,-71.036738,Elm St @ Englewood Ave
5575,42.414742,-71.035596,Elm St @ Duncan Rd
5576,42.415126,-71.03479999999999,289 Elm St
5577,42.415589,-71.033108,Elm St @ Haskell Ave
5578,42.414911,-71.03058,682 Park Ave opp McCleavey St
5579,42.414362,-71.028618,618 Park Ave
558,42.300925,-71.067152,Geneva Ave @ Westville St
5580,42.413509999999995,-71.025517,Park Ave @ Dale St
5581,42.412994999999995,-71.02364399999999,Park Ave @ S Irving St
5582,42.412113999999995,-71.020429,290 Park Ave opp Essex St
5583,42.411643,-71.01871799999999,Park Ave @ S Cambridge St
5585,42.410236,-71.013618,40 Park Ave
5586,42.410663,-71.012304,Broadway @ Park Ave
5587,42.413224,-71.033033,60 Woodlawn Ave
5588,42.412336,-71.031519,Woodlawn Ave @ Washington Ave
5589,42.411201,-71.03139999999999,Washington Ave @ Prospect Ave
559,42.301443,-71.068069,Geneva Ave @ Topliff St
5590,42.409715,-71.0302,Washington Ave @ Annese Rd
5591,42.407369,-71.029544,Garfield Ave @ Exeter St
5592,42.406258,-71.029563,78 Garfield Ave opp Clyde St
5593,42.40531,-71.030581,Sagamore Ave @ Jones Ave
5594,42.405015,-71.03309,Sagamore Ave @ Murray St
5595,42.404788,-71.035371,Sagamore Ave @ Washington Ave
5596,42.403957,-71.03599299999999,Washington Ave @ Revere Beach Pkwy
5597,42.403054999999995,-71.036281,Washington Ave @ Reynolds Ave
5598,42.402028,-71.03540199999999,296 Washington Ave opp Jefferson Ave
5599,42.400403999999995,-71.033468,Washington Ave @ Carmel St
560,42.302248,-71.069383,Geneva Ave @ Holiday St
5600,42.399425,-71.03232,Washington Ave @ Spruce St
5602,42.397400999999995,-71.031347,Washington Ave @ Bloomingdale St
5603,42.395578,-71.032915,Washington Ave @ Heard St
5605,42.392841,-71.034136,Washington Ave @ Broadway
5606,42.391797,-71.035912,Broadway @ Fourth St
5607,42.391656,-71.03839599999999,Third St @ Chestnut St
5609,42.394282,-71.033613,Washington Ave @ Chestnut St
561,42.303035,-71.070724,Geneva Ave @ Levant St
5611,42.388714,-71.042267,Beacon St @ Broadway
5612,42.388994,-71.040606,Park St @ Williams St
5613,42.389703,-71.03775,Park St @ Cross St
5614,42.390253,-71.03567699999999,Park St @ Hawthorne St
5615,42.392517,-71.03412999999999,Hawthorne St @ Broadway
5617,42.393347,-71.03296,Broadway @ Shurtleff St
56170,42.393967,-71.032845,City Hall Ave @ Broadway
5618,42.395785,-71.03264,Washington Ave @ Crescent Ave
5619,42.396806999999995,-71.031703,125 Washington Ave opp Orange St
562,42.303532,-71.071545,Geneva Ave @ Bowdoin St
5620,42.398055,-71.030839,Washington Ave @ Cary Ave
5621,42.399347,-71.032062,Washington Ave @ Spruce St
5623,42.40069,-71.033637,Washington Ave opp Carmel St
5624,42.402066,-71.035226,Washington Ave @ Jefferson Ave
5625,42.403101,-71.036144,325 Washington Ave
5626,42.40468,-71.035224,Sagamore Ave @ Washington Ave
5627,42.404931999999995,-71.032991,Sagamore Ave @ Murray St
5628,42.405285,-71.02999299999999,Sagamore Ave @ Garfield Ave
5629,42.406284,-71.02941899999999,Garfield Ave @ Clyde St
563,42.304962,-71.07428,Geneva Ave @ Olney St
5630,42.407992,-71.029513,137 Garfield Ave opp Bell St
5631,42.409324,-71.02991399999999,Garfield Ave @ Fenno St
5632,42.411242,-71.031285,Washington Ave @ Columbus St
5633,42.412240999999995,-71.031314,Washington Ave @ Prospect Ave
5636,42.415026,-71.032236,Washington Ave @ Park Ave
5637,42.4064,-71.05438099999999,Chelsea St @ Victoria St
5638,42.40517,-71.051943,Chelsea St @ Spring St
5639,42.404456,-71.049897,Chelsea St opp Mead St
564,42.305194,-71.076651,Geneva Ave @ Four Corners/Geneva Station
5640,42.404066,-71.048341,Chelsea St @ S Ferry St
5642,42.403088,-71.046633,221 Chelsea St
5643,42.402798,-71.04417699999999,271 Chelsea St opp Luke Rd
56434,42.270847,-71.103265,Cummins Hwy @ Rugby Rd
5644,42.402773,-71.043325,Chelsea St opp Francis St
56459,42.271802,-71.106331,Cummins Hwy @ Alabama St
5646,42.399252999999995,-71.04083299999999,Everett Ave @ Carter St
5647,42.397482,-71.040291,Everett Ave @ Vale St
56479,42.292344,-71.11761899999999,Hyde Park Ave @ Eldridge Rd
5648,42.395052,-71.03998299999999,Spruce St @ Everett Ave
56495,42.285028,-71.119007,Hyde Park Ave opp Mt Hope St
565,42.306000999999995,-71.078119,Geneva Ave @ Columbia Rd
5650,42.394715999999995,-71.036276,Arlington St @ Fifth St
56500,42.283989,-71.112385,686 American Legion Hwy
5651,42.395012,-71.034252,Sixth St @ Walnut St
5653,42.39055,-71.03815,Broadway opp Cross St
5654,42.389857,-71.03367899999999,Central Ave @ Shawmut St
5656,42.389433,-71.03210899999999,89 Central Ave
56567,42.246094,-71.128866,1532 Hyde Park Ave opp Reservation Rd
5657,42.388932,-71.030247,Central Ave @ Highland Ave
5658,42.388264,-71.02681199999999,Central Ave @ Willow St
5659,42.38782,-71.02456099999999,245 Central Ave
566,42.306277,-71.07851,Geneva Ave @ Columbia Rd
56618,42.187581,-71.2028,Washington St @ East Hoyle St
5664,42.379352999999995,-71.026894,Bennington St @ Bremen St
56641,42.380994,-71.02641299999999,E Eagle St @ Chelsea St
5665,42.379968,-71.02521399999999,Bennington St @ Neptune Rd
5666,42.380368,-71.023287,Wood Island
567,42.307223,-71.079805,Geneva Ave @ Jeremiah Burke High School
5670,42.383997,-71.02268099999999,Chelsea St opp Curtis St
5673,42.387935,-71.024536,Central Ave @ Chelsea Garage
56734,42.47012,-70.98674799999999,O'Callaghan Way opp Osborne St
5674,42.388369999999995,-71.026854,Central Ave @ Willow St
5675,42.389033,-71.030254,Central Ave @ Highland St
5676,42.389622,-71.032179,Central Ave @ Lynn St
5678,42.390242,-71.03467599999999,Central Ave @ Shawmut St
5679,42.381404,-71.025506,Chelsea St @ Eagle Sq
568,42.308694,-71.082804,Geneva Ave @ Blue Hill Ave
5682,42.393412,-71.03899899999999,Everett Ave @ Arlington St
5684,42.39743,-71.040116,Everett Ave @ Maple St
5685,42.399382,-71.04072599999999,Everett Ave @ Carter St
5687,42.402878,-71.04267999999999,Chelsea St @ Malden St
5688,42.402874,-71.043921,Chelsea St @ Luke Rd
5689,42.403156,-71.04637,Chelsea St @ Irving St
569,42.278091,-71.066507,Dorchester Ave @ Valley Rd
5691,42.404564,-71.04992899999999,Chelsea St @ Mead St
5692,42.405279,-71.051946,Chelsea St @ Edmester Ct
5693,42.406009999999995,-71.053488,Chelsea St @ Plumer St
5695,42.405955,-71.05641,Broadway @ Everett Sq
57,42.333825,-71.07354099999999,Massachusetts Ave @ Albany St
570,42.275594,-71.067229,Dorchester Ave @ St Gregory St
5700,42.418702,-70.991787,Revere St @ Ford St
5701,42.418572999999995,-70.99597399999999,Revere St @ Bosson St
5703,42.418493999999995,-70.998769,Revere St @ Bates St
5704,42.417444,-71.000738,Revere St @ Breed St
5709,42.416728,-71.006947,Revere St @ Carleton St
571,42.272302,-71.06807599999999,Dorchester Ave @ Washington St
5711,42.413516,-71.01021899999999,570 Broadway @ Elmwood Ave
5713,42.410793,-71.01196999999999,Broadway opp Central Ave
5714,42.408443,-71.013505,Broadway @ Yeamans St
5715,42.405046,-71.016352,Broadway @ Page St
5718,42.402054,-71.019701,Broadway @ Cabot St
5719,42.400896,-71.02103199999999,Broadway @ Stockton St
572,42.272079999999995,-71.070655,River St @ Wichita Ter
5720,42.399754,-71.022329,Broadway @ Webster Ave
5721,42.398745,-71.02366599999999,Broadway opp Green St
5722,42.397829,-71.025257,Broadway @ Eleanor St
5723,42.39693,-71.02686,Broadway @ Parker St
5724,42.396061,-71.028454,Broadway @ Cary Ave
5725,42.395377,-71.029581,Broadway @ Crescent Ave
5726,42.394576,-71.03099,Broadway opp Gerrish Ave
5728,42.389527,-71.037719,Pearl St opp Essex St
5729,42.387978,-71.038735,Pearl St @ Williams St
5730,42.382687,-71.039373,Meridian St @ Condor St
5731,42.381432,-71.039378,Meridian St @ West Eagle St
5732,42.380385,-71.039312,Meridian St @ White St
5733,42.378716,-71.039287,Meridian St @ Eutaw St
5734,42.376967,-71.039277,Meridian St @ Lexington St
5736,42.374089999999995,-71.039143,Meridian St @ Liverpool St
5737,42.372029999999995,-71.03910499999999,Meridian St @ Havre St
574,42.271398999999995,-71.07486899999999,River St @ Cedar St
5740,42.369139,-71.039615,Maverick
57400,42.36907,-71.039473,Maverick
5742,42.372502,-71.038958,Meridian St @ Havre St
5743,42.375709,-71.039031,Meridian St @ Saratoga St
5745,42.378763,-71.039108,Meridian St @ Eutaw St
5746,42.380444999999995,-71.039186,Meridian St @ White St
5747,42.382078,-71.03918399999999,Meridian St @ Falcon St
5748,42.387939,-71.038569999999993,Pearl St @ Marginal St
5749,42.389439,-71.037624,Pearl St @ Essex St
575,42.271742,-71.07838799999999,River St @ Standard St
5750,42.394393,-71.03111,Broadway @ Gerrish Ave
5751,42.395197,-71.029701,Broadway @ Crescent Ave
5752,42.396747,-71.026979,Broadway @ Parker St
5753,42.397642999999995,-71.02537,Broadway @ Eleanor St
5754,42.398643,-71.023637,Broadway @ Green St
5755,42.399557,-71.02239399999999,Broadway @ Webster Ave
5756,42.400699,-71.021093,Broadway @ Stockton St
5757,42.401857,-71.019773,Broadway @ Cabot St
5759,42.404978,-71.016173,Broadway @ Taft St
576,42.271405,-71.080781,River St opp Duxbury Rd
5760,42.406365,-71.01455899999999,Broadway @ Beach St
5761,42.408221999999995,-71.013389,Broadway @ Pleasant St
57618,42.189515,-71.202573,Washington St @ Norwood Hospital
5763,42.411045,-71.01162699999999,Broadway opp Fernwood Ave
5765,42.413556,-71.009976,Broadway opp Elmwood Ave
5768,42.416594,-71.005719,Revere St @ Lee St
577,42.27135,-71.082411,River St opp Leahaven Rd
5770,42.416453,-71.001753,Revere St @ Stowers St
5771,42.417466,-71.00059,235 Revere St opp Breed St
5774,42.418574,-70.99271999999999,Revere St @ Sagamore St
578,42.271152,-71.08445499999999,River St @ Newcroft Circle
5783,42.408817,-70.99548,Beach St opp Nahant Ave
5784,42.410007,-70.998887,Beach St @ VFW Pkwy
5786,42.409085,-71.003659,Beach St @ Harris St
5788,42.408978,-71.008839,Beach St @ School St
579,42.270226,-71.087831,River St @ Gladeside Ave
5790,42.409605,-71.010465,49 Central Ave
5792,42.40923,-71.006776,Beach St @ Eustis St
5794,42.408994,-71.00357799999999,Beach St @ Harris St - Bell Circle
5797,42.409189,-70.99676,Beach St @ Walnut Ave
5798,42.408555,-70.99387899999999,Beach St @ N Shore Rd
58,42.334948,-71.07493099999999,Massachusetts Ave @ Harrison Ave
580,42.270027,-71.090009,River St @ Fremont St
5801,42.406175,-71.01378799999999,Beach St @ Wilson St
5803,42.406804,-71.009697,Winthrop Ave @ Beach St
5804,42.406042,-71.007663,Winthrop Ave @ Victoria St
5805,42.40524,-71.005492,Winthrop Ave @ Revere Beach Pkway
5806,42.403873,-71.002152,Revere Beach Pkwy @ Green St
5807,42.402668,-71.00070099999999,Revere Beach Pkwy @ Pratt Pl
5809,42.400315,-70.996693,560 Winthrop Ave
5810,42.397746,-70.992533,Winthrop Ave @ Beachmont Station
5811,42.395795,-70.989199,Crescent Ave @ Winthrop Ave
5812,42.394068999999995,-70.986688,Crescent Ave @ Webster St
5813,42.393545,-70.98499,Crescent Ave @ Summer St
5814,42.393352,-70.982159,Crescent Ave @ Winthrop Pkwy
5815,42.394623,-70.982434,Endicott Ave opp Bradstreet Ave
5816,42.396329,-70.98408599999999,200 Endicott Ave
5817,42.398432,-70.987922,Endicott Ave @ Leverett Ave
5818,42.399023,-70.990628,Endicott Ave @ Atlantic Ave
5819,42.398027,-70.992783,Winthrop Ave @ Beachmont Station
5821,42.40156,-70.99834899999999,Revere Beach Pkwy @ Campbell Ave
5822,42.402491,-70.999702,Revere Beach Pkwy @ Woods Ave
5823,42.403538999999995,-71.00114099999999,Revere Beach Pkwy @ Hillside Ave
5824,42.405421,-71.00543499999999,Winthrop Ave @ Revere Beach Pkwy
5825,42.40603,-71.00733799999999,Winthrop Ave @ Elm St
5826,42.407203,-71.010246,Winthrop Ave @ Beach St
5827,42.409422,-71.012573,Winthrop Ave @ Broadway
5828,42.413663,-71.01477,Proctor Ave @ B St
5829,42.414383,-71.017408,Proctor Ave @ Adams St
583,42.270249,-71.08740999999999,River St opp Gladeside Ave
5830,42.415764,-71.017161,Adams St @ Constitution Ave
5831,42.416906,-71.016503,Adams St @ Adams Ct
5832,42.416671,-71.01694599999999,Cooledge St @ Adams St
5833,42.416402999999995,-71.01912899999999,Constitution Ave @ Cooledge St
5835,42.415876,-71.017437,Constitution Ave @ Adams St
5837,42.412593,-71.010941,Proctor Ave @ Broadway
5839,42.385555,-71.010303,Bennington St @ Trident St
584,42.271172,-71.08386399999999,308 River St opp Newcroft Circle
5841,42.384811,-71.012515,Bennington St @ Westbrook St
5842,42.383407,-71.016436,Bennington St @ Byron St
5843,42.382611999999995,-71.01863999999999,Bennington St @ Moore St
5844,42.381875,-71.020555,Bennington St @ Curtis St
5846,42.381366,-71.025342,467 Chelsea St - Eagle Square
5848,42.380106999999995,-71.025378,Bennington St @ Neptune Rd
5849,42.379402,-71.027455,Bennington St @ Chelsea St
585,42.271259,-71.082334,River St @ Leahaven Rd
5850,42.378386,-71.029659,Bennington St @ Prescott St
5851,42.377566,-71.03180499999999,Bennington St @ Putnam St
5852,42.3768,-71.033886999999993,Bennington St @ Brooks St
5853,42.376008,-71.035984,Bennington St @ Marion St
5854,42.375017,-71.038653,Bennington St @ Porter St
5857,42.367013,-71.035598,Sumner St @ Cottage St
5858,42.365908999999995,-71.03312,Sumner St @ Lamson St
5859,42.364964,-71.030841,Sumner St @ Webster St
586,42.271266999999995,-71.081543,River St @ Meadowbank Ave
5861,42.365634,-71.02887,Jeffries St @ Maverick St
58618,42.192493,-71.20176599999999,Washington St @ Day St
5862,42.366524,-71.030532,Opp 345 Maverick St
5863,42.367228,-71.032181,Maverick St @ Lamson St
5864,42.368292,-71.034615,Maverick St @ Cottage St
5865,42.368921,-71.036054,Maverick St @ Frankfort St
5867,42.374984,-71.038438,Bennington St @ Porter St
5868,42.376029,-71.035676,Bennington St @ Marion St
5869,42.376843,-71.033472,Bennington St @ Brooks St
587,42.271645,-71.078311,168 River St opp Standard St
5870,42.377644,-71.03133,Bennington St @ Putnam St
5871,42.378301,-71.02957099999999,Bennington St @ Prescott St
5872,42.381186,-71.02194399999999,Bennington St @ Swift St
5873,42.381827,-71.020354,Bennington St @ Harmony St
5874,42.382611,-71.01825699999999,Bennington St @ Moore St
5875,42.383401,-71.01608999999999,Bennington St @ Byron St
5877,42.384702,-71.01243099999999,Bennington St @ Westbrook St
5878,42.385492,-71.010074,Bennington St @ Trident St
5879,42.386982,-71.00498999999999,Orient Heights
588,42.271294999999995,-71.074811,River St opp Cedar St
5880,42.387229999999995,-71.004229,Orient Heights
5881,42.387061,-71.00574999999999,Bennington St @ Antrim St
5882,42.387324,-71.00826099999999,Boardman St @ Saratoga St
5883,42.38916,-71.010564,Boardman St @ Ashley St
5884,42.390844,-71.012513,Boardman St @ Leyden St
5886,42.39341,-71.01123799999999,Waldemar Ave @ McClellan Hwy
5887,42.393252,-71.008144,220 Waldemar Ave
5888,42.393011,-71.00708,160 Waldemar Ave
5889,42.392097,-71.004818,Crestway Rd @ Faywood Ave
5890,42.392196,-71.007272,171 Faywood Ave
5891,42.392191,-71.009787,219 Faywood Ave
5892,42.390854,-71.008241,202 Orient Ave
