x,y,dept_name
499.94097746954105,0.0021385874413407725,Assembly
503.77410736519346,0.0021003013490319233,Assembly
507.60723726084586,0.00205084789757801,Assembly
511.44036715649816,0.0019921395901455205,Assembly
515.2734970521506,0.0019261300534819785,Assembly
519.106626947803,0.0018547193655691582,Assembly
522.9397568434553,0.0017796733263526646,Assembly
526.7728867391077,0.0017025609185011893,Assembly
530.6060166347601,0.0016247128779763966,Assembly
534.4391465304125,0.001547341786007913,Assembly
538.2722764260649,0.0014712500111391947,Assembly
542.1054063217172,0.0013969490227054044,Assembly
545.9385362173696,0.0013247811002424317,Assembly
549.771666113022,0.0012549636684126295,Assembly
553.6047960086743,0.0011876315282199608,Assembly
557.4379259043267,0.0011228730402406168,Assembly
561.2710557999791,0.0010607574878475758,Assembly
565.1041856956315,0.001001352171113052,Assembly
568.9373155912839,9.447291521468969e-4,Assembly
572.7704454869362,8.909628872241014e-4,Assembly
576.6035753825886,8.403981527148897e-4,Assembly
580.436705278241,7.928540210457586e-4,Assembly
584.2698351738933,7.482822152499877e-4,Assembly
588.1029650695457,7.066396964208474e-4,Assembly
591.9360949651981,6.678416342895564e-4,Assembly
595.7692248608505,6.317659444353564e-4,Assembly
599.6023547565029,5.982609427690541e-4,Assembly
603.4354846521552,5.671545502669262e-4,Assembly
607.2686145478076,5.38263511080052e-4,Assembly
611.10174444346,5.114013517232282e-4,Assembly
614.9348743391123,4.863842582110455e-4,Assembly
618.7680042347647,4.6314702801568137e-4,Assembly
622.6011341304171,4.414218347479337e-4,Assembly
626.4342640260695,4.209966894507851e-4,Assembly
630.2673939217219,4.0172229908558987e-4,Assembly
634.1005238173742,3.83459904034007e-4,Assembly
637.9336537130266,3.660838094944341e-4,Assembly
641.766783608679,3.4948456359637487e-4,Assembly
645.5999135043313,3.335723166901778e-4,Assembly
649.4330433999837,3.1827981126862187e-4,Assembly
653.2661732956361,3.0356444855278127e-4,Assembly
657.0993031912885,2.89408948648219e-4,Assembly
660.9324330869409,2.758566864992823e-4,Assembly
664.7655629825932,2.6293776279394767e-4,Assembly
668.5986928782456,2.506715722214323e-4,Assembly
672.431822773898,2.3911037734264937e-4,Assembly
676.2649526695503,2.2830412632315945e-4,Assembly
680.0980825652027,2.1829364401156867e-4,Assembly
683.9312124608551,2.091050195561788e-4,Assembly
687.7643423565075,2.0074574010010566e-4,Assembly
691.59747225216,1.9320294337831292e-4,Assembly
695.4306021478122,1.8644394482628094e-4,Assembly
699.2637320434646,1.8041895344328643e-4,Assembly
703.096861939117,1.7509160945670702e-4,Assembly
706.9299918347693,1.7039420384150244e-4,Assembly
710.7631217304217,1.6621685646735083e-4,Assembly
714.5962516260741,1.6250233812257722e-4,Assembly
718.4293815217266,1.5920649500603785e-4,Assembly
722.262511417379,1.5630096349613927e-4,Assembly
726.0956413130313,1.5377449128373e-4,Assembly
729.9287712086837,1.51632932830912e-4,Assembly
733.7619011043361,1.4989799294945605e-4,Assembly
737.5950309999884,1.4860475906647316e-4,Assembly
741.4281608956408,1.477980078255883e-4,Assembly
745.2612907912932,1.4754339212112366e-4,Assembly
749.0944206869456,1.4792542547480326e-4,Assembly
752.927550582598,1.489297792997382e-4,Assembly
756.7606804782503,1.505617072552461e-4,Assembly
760.5938103739027,1.5279332006004753e-4,Assembly
764.4269402695551,1.5555644944298462e-4,Assembly
768.2600701652074,1.587382918996348e-4,Assembly
772.0932000608598,1.621808135041021e-4,Assembly
775.9263299565122,1.6568458632067984e-4,Assembly
779.7594598521646,1.6901730423172977e-4,Assembly
783.592589747817,1.7192672460655201e-4,Assembly
787.4257196434693,1.7414679214328513e-4,Assembly
791.2588495391217,1.7532963243349045e-4,Assembly
795.0919794347741,1.7535892654053936e-4,Assembly
798.9251093304264,1.7411112519958116e-4,Assembly
802.7582392260788,1.7153124335925852e-4,Assembly
806.5913691217312,1.6763581276072918e-4,Assembly
810.4244990173836,1.6250997844234995e-4,Assembly
814.257628913036,1.562993102464515e-4,Assembly
818.0907588086883,1.491973443173199e-4,Assembly
821.9238887043407,1.414301866438585e-4,Assembly
825.7570185999931,1.3323969150804544e-4,Assembly
829.5901484956454,1.2486676508914306e-4,Assembly
833.4232783912978,1.1656459765852046e-4,Assembly
837.2564082869502,1.0853679312222217e-4,Assembly
841.0895381826026,1.0092520528877482e-4,Assembly
844.922668078255,9.3831342377952e-5,Assembly
848.7557979739073,8.731781787621659e-5,Assembly
852.5889278695597,8.141257771383238e-5,Assembly
856.4220577652121,7.611472887702706e-5,Assembly
860.2551876608644,7.140113636901529e-5,Assembly
864.0883175565168,6.723302795958178e-5,Assembly
867.9214474521692,6.35619831494217e-5,Assembly
871.7545773478216,6.0334873298614754e-5,Assembly
875.587707243474,5.752612335314601e-5,Assembly
879.4208371391263,5.5051056809969074e-5,Assembly
883.2539670347787,5.285369845445961e-5,Assembly
887.0870969304311,5.089151148467574e-5,Assembly
890.9202268260834,4.9128463881859155e-5,Assembly
894.7533567217358,4.7536787051365196e-5,Assembly
898.5864866173882,4.609888687078367e-5,Assembly
902.4196165130406,4.480908663160888e-5,Assembly
906.252746408693,4.367477411203169e-5,Assembly
910.0858763043453,4.27164858142595e-5,Assembly
913.9190061999977,4.196649981149905e-5,Assembly
917.7521360956501,4.1486993931040596e-5,Assembly
921.5852659913024,4.131953672953731e-5,Assembly
925.4183958869548,4.148958780846349e-5,Assembly
929.2515257826072,4.201691690188977e-5,Assembly
933.0846556782597,4.289971051280634e-5,Assembly
936.917785573912,4.411037173507525e-5,Assembly
940.7509154695643,4.559404474422576e-5,Assembly
944.5840453652168,4.7270229733618596e-5,Assembly
948.4171752608692,4.9037489913969105e-5,Assembly
952.2503051565214,5.0780874403001447e-5,Assembly
956.0834350521739,5.238132122085313e-5,Assembly
959.9165649478263,5.3706129066476816e-5,Assembly
963.7496948434787,5.464743466249162e-5,Assembly
967.5828247391311,5.5159970562747486e-5,Assembly
971.4159546347834,5.521453486460334e-5,Assembly
975.2490845304358,5.481149949610054e-5,Assembly
979.0822144260882,5.3977187596555953e-5,Assembly
982.9153443217405,5.275817745535309e-5,Assembly
986.7484742173929,5.121445701750716e-5,Assembly
990.5816041130453,4.941237464231633e-5,Assembly
994.4147340086977,4.7418243157227154e-5,Assembly
998.2478639043501,4.5293271261482814e-5,Assembly
1002.0809938000024,4.3089090394342694e-5,Assembly
1005.9141236956547,4.0852712989474604e-5,Assembly
1009.7472535913072,3.861960356979432e-5,Assembly
1013.5803834869595,3.641283313929631e-5,Assembly
1017.413513382612,3.425048500102685e-5,Assembly
1021.2466432782643,3.2147347071147154e-5,Assembly
1025.0797731739165,3.0116101697946557e-5,Assembly
1028.912903069569,2.8167939337869962e-5,Assembly
1032.7460329652213,2.6312638361314975e-5,Assembly
1036.5791628608738,2.4558242407798493e-5,Assembly
1040.412292756526,2.291052483532705e-5,Assembly
1044.2454226521784,2.1374826401623676e-5,Assembly
1048.078552547831,1.9957550017539887e-5,Assembly
1051.9116824434832,1.864483603174821e-5,Assembly
1055.7448123391355,1.74303649485775e-5,Assembly
1059.577942234788,1.6306805720597726e-5,Assembly
1063.4110721304403,1.526695243411234e-5,Assembly
1067.2442020260926,1.4304785217805308e-5,Assembly
1071.077331921745,1.3416298736363715e-5,Assembly
1074.9104618173974,1.259997460788104e-5,Assembly
1078.74359171305,1.1856820231488588e-5,Assembly
1082.5767216087022,1.1189951765226424e-5,Assembly
1086.4098515043545,1.0604217809167734e-5,Assembly
1090.242981400007,1.0112872411089693e-5,Assembly
1094.0761112956593,9.70979759485017e-6,Assembly
1097.9092411913118,9.394218337399017e-6,Assembly
1101.742371086964,9.161652049186677e-6,Assembly
1105.5755009826164,9.0037228172597e-6,Assembly
1109.408630878269,8.908468800246915e-6,Assembly
1113.2417607739212,8.861097017552084e-6,Assembly
1117.0748906695735,8.845087963402767e-6,Assembly
1120.908020565226,8.843512929518898e-6,Assembly
1124.7411504608783,8.840402138902944e-6,Assembly
1128.5742803565306,8.821994051721612e-6,Assembly
1132.4074102521831,8.77445315365453e-6,Assembly
1136.2405401478354,8.693413093513468e-6,Assembly
1140.073670043488,8.577403798731905e-6,Assembly
1143.9067999391402,8.42755575875729e-6,Assembly
1147.7399298347925,8.247028411546776e-6,Assembly
1151.573059730445,8.040087745669845e-6,Assembly
1155.4061896260973,7.811268804248107e-6,Assembly
1159.2393195217498,7.564736648095898e-6,Assembly
1163.0724494174021,7.303917800311139e-6,Assembly
1166.9055793130544,7.031424602199677e-6,Assembly
1170.738709208707,6.749242039628882e-6,Assembly
1174.5718391043592,6.4586460696157206e-6,Assembly
1178.4049690000115,6.162394139167521e-6,Assembly
1182.238098895664,5.863332689755142e-6,Assembly
1186.0712287913163,5.564595778362938e-6,Assembly
1189.9043586869686,5.26953050113147e-6,Assembly
1193.7374885826212,4.981262651604052e-6,Assembly
1197.5706184782734,4.7022222253547155e-6,Assembly
1201.403748373926,4.433741007071822e-6,Assembly
1205.2368782695783,4.175821076260448e-6,Assembly
1209.0700081652305,3.927143087169546e-6,Assembly
1212.903138060883,3.6853399792217566e-6,Assembly
1216.7362679565354,3.4475715403729066e-6,Assembly
1220.5693978521879,3.210786572519231e-6,Assembly
1224.4025277478402,2.9735123205633546e-6,Assembly
1228.2356576434925,2.735985439870017e-6,Assembly
1232.068787539145,2.500075479049849e-6,Assembly
1235.9019174347973,2.269095116974003e-6,Assembly
1239.7350473304496,2.0473812091327186e-6,Assembly
1243.568177226102,1.8397286856749401e-6,Assembly
1247.4013071217544,1.6507763453790072e-6,Assembly
1251.2344370174067,1.4844459723766265e-6,Assembly
1255.0675669130592,1.3435243047087173e-6,Assembly
1258.9006968087115,1.2307624189425537e-6,Assembly
1262.733826704364,1.146386250736907e-6,Assembly
1266.5669566000163,1.0875915243551168e-6,Assembly
1270.4000864956686,1.05277917148104e-6,Assembly
1274.233216391321,1.040328981216424e-6,Assembly
1278.0663462869734,1.0488875448912281e-6,Assembly
1281.899476182626,1.0775101541028743e-6,Assembly
1285.7326060782782,1.1256462708137573e-6,Assembly
1289.5657359739305,1.1929865028963159e-6,Assembly
1293.398865869583,1.2792127867925488e-6,Assembly
1297.2319957652353,1.3837104196810854e-6,Assembly
1301.0651256608876,1.5057883089392094e-6,Assembly
1304.89825555654,1.6437561049122655e-6,Assembly
1308.7313854521924,1.7934283306483856e-6,Assembly
1312.5645153478447,1.9514523988550355e-6,Assembly
1316.3976452434972,2.114270985522209e-6,Assembly
1320.2307751391495,2.2783843905770073e-6,Assembly
1324.063905034802,2.440549670452329e-6,Assembly
1327.8970349304543,2.5978790444145116e-6,Assembly
1331.7301648261066,2.74782408819207e-6,Assembly
1335.5632947217591,2.8880577279624327e-6,Assembly
1339.3964246174114,3.016289777971609e-6,Assembly
1343.229554513064,3.129786277997229e-6,Assembly
1347.0626844087162,3.223992281165228e-6,Assembly
1350.8958143043685,3.297104828353789e-6,Assembly
1354.728944200021,3.345910763539856e-6,Assembly
1358.5620740956733,3.367441811921367e-6,Assembly
1362.3952039913256,3.359301853557779e-6,Assembly
1366.2283338869781,3.319957084211982e-6,Assembly
1370.0614637826304,3.2489416286970926e-6,Assembly
1373.8945936782827,3.146950827241875e-6,Assembly
1377.7277235739352,3.015816328879625e-6,Assembly
1381.5608534695875,2.85837817923096e-6,Assembly
1385.39398336524,2.6782861509365955e-6,Assembly
1389.2271132608923,2.4783934200456573e-6,Assembly
1393.0602431565446,2.2658434132088963e-6,Assembly
1396.8933730521971,2.045423311086117e-6,Assembly
1400.7265029478494,1.8219025386341666e-6,Assembly
1404.559632843502,1.5999317667687224e-6,Assembly
1408.3927627391543,1.3839283240482623e-6,Assembly
1412.2258926348065,1.1779468082035564e-6,Assembly
1416.059022530459,9.855376811128336e-7,Assembly
1419.8921524261114,8.096054015401688e-7,Assembly
1423.7252823217636,6.522839970110382e-7,Assembly
1427.5584122174162,5.148507356968764e-7,Assembly
1431.3915421130685,3.9950223630136475e-7,Assembly
1435.2246720087207,3.0399405431153983e-7,Assembly
1439.0578019043733,2.2660429881058624e-7,Assembly
1442.8909318000256,1.6551130895638602e-7,Assembly
1446.724061695678,1.1865514513808613e-7,Assembly
1450.5571915913304,8.392852482270427e-8,Assembly
1454.3903214869827,5.934373273699591e-8,Assembly
1458.2234513826352,4.3165798784436484e-8,Assembly
1462.0565812782875,3.4006948324413604e-8,Assembly
1465.88971117394,3.0881345565246425e-8,Assembly
1469.7228410695923,3.322214529728198e-8,Assembly
1473.5559709652446,4.129071469421064e-8,Assembly
1477.389100860897,5.5144586133609596e-8,Assembly
1481.2222307565494,7.513285867559504e-8,Assembly
1485.0553606522017,1.0189019859733524e-7,Assembly
1488.8884905478542,1.360412093039574e-7,Assembly
1492.7216204435065,1.780815353930056e-7,Assembly
1496.5547503391588,2.2827064828042853e-7,Assembly
1500.3878802348113,2.865486091164778e-7,Assembly
1504.2210101304636,3.5248806556303076e-7,Assembly
1508.054140026116,4.2528979419484475e-7,Assembly
1511.8872699217684,5.038252046782792e-7,Assembly
1515.7203998174207,5.868767819155236e-7,Assembly
1519.5535297130732,6.726443891722418e-7,Assembly
1523.3866596087255,7.594621052181329e-7,Assembly
1527.219789504378,8.45992316480503e-7,Assembly
1531.0529194000303,9.310131678538863e-7,Assembly
1534.8860492956826,1.0133581486743118e-6,Assembly
1538.7191791913351,1.091813513881293e-6,Assembly
1542.5523090869874,1.1650026285435648e-6,Assembly
1546.3854389826397,1.23129330615423e-6,Assembly
1550.2185688782922,1.2887652426098866e-6,Assembly
1554.0516987739445,1.335269110421447e-6,Assembly
1557.8848286695968,1.3679326180502856e-6,Assembly
1561.7179585652493,1.3842394876900144e-6,Assembly
1565.5510884609016,1.3840861361596298e-6,Assembly
1569.3842183565541,1.3676176264070008e-6,Assembly
1573.2173482522064,1.3363033428132337e-6,Assembly
1577.0504781478587,1.2929693581965436e-6,Assembly
1580.8836080435112,1.241644833468665e-6,Assembly
1584.7167379391635,1.187231286476701e-6,Assembly
1588.549867834816,1.1350289579523935e-6,Assembly
1592.3829977304683,1.0901754444955706e-6,Assembly
1596.2161276261206,1.0570664344637302e-6,Assembly
1600.0492575217731,1.0392702172355954e-6,Assembly
1603.8823874174254,1.0390370664955508e-6,Assembly
1607.7155173130777,1.0540706567102556e-6,Assembly
1611.5486472087302,1.081697532564298e-6,Assembly
1615.3817771043825,1.1180291859705558e-6,Assembly
1619.2149070000348,1.158466305817479e-6,Assembly
1623.0480368956873,1.198246450605239e-6,Assembly
1626.8811667913396,1.2329664479494499e-6,Assembly
1630.7142966869922,1.2590182730186617e-6,Assembly
1634.5474265826444,1.2738905624101739e-6,Assembly
1638.3805564782967,1.2763061122364273e-6,Assembly
1642.2136863739493,1.2660691303749782e-6,Assembly
1646.0468162696015,1.243331443491108e-6,Assembly
1649.879946165254,1.2110946761348412e-6,Assembly
1653.7130760609064,1.1712665413328856e-6,Assembly
1657.5462059565587,1.1256304568210528e-6,Assembly
1661.3793358522112,1.0756847483425563e-6,Assembly
1665.2124657478635,1.0225996130901744e-6,Assembly
1669.0455956435158,9.67280498744028e-7,Assembly
1672.8787255391683,9.105092623363633e-7,Assembly
1676.7118554348206,8.531224634027066e-7,Assembly
1680.5449853304729,7.961802971321943e-7,Assembly
1684.3781152261254,7.410807466291697e-7,Assembly
1688.2112451217777,6.902109448151741e-7,Assembly
1692.0443750174302,6.4546819683034e-7,Assembly
1695.8775049130825,6.087619315222723e-7,Assembly
1699.7106348087348,5.816280775690495e-7,Assembly
1703.5437647043873,5.649407018615833e-7,Assembly
1707.3768946000396,5.587176070208296e-7,Assembly
1711.210024495692,5.620315198669261e-7,Assembly
1715.0431543913444,5.730467658408648e-7,Assembly
1718.8762842869967,5.891845481217657e-7,Assembly
1722.7094141826492,6.074026461980373e-7,Assembly
1726.5425440783015,6.245588960360187e-7,Assembly
1730.3756739739538,6.372747347695051e-7,Assembly
1734.2088038696063,6.436437072223077e-7,Assembly
1738.0419337652586,6.430779244000095e-7,Assembly
1741.8750636609109,6.360199912327598e-7,Assembly
1745.7081935565634,6.239178305671531e-7,Assembly
1749.5413234522157,6.089713518558144e-7,Assembly
1753.3744533478682,5.937795067572767e-7,Assembly
1757.2075832435205,5.809359017013576e-7,Assembly
1761.0407131391728,5.726269870623733e-7,Assembly
1764.8738430348253,5.70287013705128e-7,Assembly
1768.7069729304776,5.743583685657844e-7,Assembly
1772.5401028261301,5.844472613248427e-7,Assembly
1776.3732327217824,5.982636436798358e-7,Assembly
1780.2063626174347,6.130380401881239e-7,Assembly
1784.0394925130872,6.260808837181473e-7,Assembly
1787.8726224087395,6.350026607433878e-7,Assembly
1791.7057523043918,6.381129449115897e-7,Assembly
1795.5388822000443,6.347300247939802e-7,Assembly
1799.3720120956966,6.253630972130869e-7,Assembly
1803.205141991349,6.117434413242558e-7,Assembly
1807.0382718870014,5.966969859193159e-7,Assembly
1810.8714017826537,5.838671314337948e-7,Assembly
1814.7045316783062,5.778952453304334e-7,Assembly
1818.5376615739585,5.833179763037646e-7,Assembly
1822.3707914696108,6.026557087835163e-7,Assembly
1826.2039213652633,6.374707547714115e-7,Assembly
1830.0370512609156,6.877197088655306e-7,Assembly
1833.8701811565682,7.516268755286598e-7,Assembly
1837.7033110522204,8.257362404292472e-7,Assembly
1841.5364409478727,9.051434040874251e-7,Assembly
1845.3695708435253,9.838920278965748e-7,Assembly
1849.2027007391775,1.0555025866738157e-6,Assembly
1853.0358306348298,1.113585659475571e-6,Assembly
1856.8689605304824,1.1515832628119636e-6,Assembly
1860.7020904261346,1.1640233030300493e-6,Assembly
1864.535220321787,1.1505702289430298e-6,Assembly
1868.3683502174395,1.1115358698721236e-6,Assembly
1872.2014801130917,1.0491372430220715e-6,Assembly
1876.0346100087443,9.67179354952316e-7,Assembly
1879.8677399043966,8.706019301525626e-7,Assembly
1883.7008698000488,7.649513352069542e-7,Assembly
1887.5339996957014,6.558419362235199e-7,Assembly
1891.3671295913537,5.484668961831568e-7,Assembly
1895.2002594870062,4.472078300499791e-7,Assembly
1899.0333893826585,3.5562323669882213e-7,Assembly
1902.8665192783108,2.7672889359730347e-7,Assembly
1906.6996491739633,2.102706464716382e-7,Assembly
1910.5327790696156,1.559593694466591e-7,Assembly
1914.3659089652679,1.1286787838111784e-7,Assembly
1918.1990388609204,7.96617487793527e-8,Assembly
1922.0321687565727,5.480628516567829e-8,Assembly
1925.865298652225,3.67355616065224e-8,Assembly
1929.6984285478775,2.3977009742150694e-8,Assembly
1933.5315584435298,1.5231370358885462e-8,Assembly
1937.3646883391823,9.412694157829953e-9,Assembly
-109.7453289591387,1.3418193276011946e-8,Back Bay
-98.67783256399531,3.97798539795165e-8,Back Bay
-87.6103361688519,1.1470340268412026e-7,Back Bay
-76.54283977370851,3.218870906120005e-7,Back Bay
-65.4753433785651,8.417689276923765e-7,Back Bay
-54.407846983421706,2.050714119219442e-6,Back Bay
-43.34035058827831,4.6559526188253115e-6,Back Bay
-32.272854193134904,9.860936020645999e-6,Back Bay
-21.20535779799151,1.950971209476269e-5,Back Bay
-10.137861402848117,3.6123644483532906e-5,Back Bay
0.9296349922952913,6.272847928646872e-5,Back Bay
11.997131387438685,1.0240232017893428e-4,Back Bay
23.06462778258208,1.575646771543201e-4,Back Bay
34.13212417772547,2.2914962885749594e-4,Back Bay
45.199620572868895,3.1590835417427275e-4,Back Bay
56.26711696801229,4.141088124048766e-4,Back Bay
67.33461336315568,5.178138159686126e-4,Back Bay
78.40210975829908,6.197465743411105e-4,Back Bay
89.46960615344247,7.125648058687222e-4,Back Bay
100.53710254858589,7.902384258514207e-4,Back Bay
111.60459894372929,8.488473884130643e-4,Back Bay
122.67209533887268,8.877182596953252e-4,Back Bay
133.73959173401607,9.107495822995295e-4,Back Bay
144.80708812915947,9.229664815134479e-4,Back Bay
155.87458452430286,9.299503716947065e-4,Back Bay
166.94208091944625,9.364324393751067e-4,Back Bay
178.00957731458965,9.452748086616319e-4,Back Bay
189.0770737097331,9.571159933661129e-4,Back Bay
200.1445701048765,9.707111729884286e-4,Back Bay
211.2120665000199,9.837503725073538e-4,Back Bay
222.27956289516328,9.937967356698982e-4,Back Bay
233.34705929030667,9.99006914705861e-4,Back Bay
244.41455568545007,9.98453947422201e-4,Back Bay
255.48205208059346,9.920844720266398e-4,Back Bay
266.54954847573686,9.804996562329852e-4,Back Bay
277.61704487088025,9.647763390810474e-4,Back Bay
288.68454126602364,9.464362268633016e-4,Back Bay
299.75203766116704,9.274993865098298e-4,Back Bay
310.8195340563105,9.104845169378918e-4,Back Bay
321.8870304514539,8.983506576481315e-4,Back Bay
332.9545268465973,8.929518675160752e-4,Back Bay
344.02202324174067,8.950190500164317e-4,Back Bay
355.08951963688406,9.03791226329966e-4,Back Bay
366.15701603202746,9.172081048098772e-4,Back Bay
377.22451242717085,9.324974700158282e-4,Back Bay
388.29200882231424,9.469294913730164e-4,Back Bay
399.35950521745764,9.584606582256172e-4,Back Bay
410.42700161260103,9.660584427453449e-4,Back Bay
421.4944980077444,9.696405946879273e-4,Back Bay
432.5619944028878,9.697132878944722e-4,Back Bay
443.6294907980312,9.668899576595738e-4,Back Bay
454.6969871931746,9.614867234375251e-4,Back Bay
465.764483588318,9.533276659894409e-4,Back Bay
476.8319799834614,9.41791247347133e-4,Back Bay
487.8994763786049,9.260364272736716e-4,Back Bay
498.9669727737483,9.05300551886073e-4,Back Bay
510.0344691688917,8.791624058890479e-4,Back Bay
